client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,cluster,segment
1,0,7,46,1,-1.4357397555794327,1,0,0.027556709559457698,2,Corporate Buyers
1,1,3,29,0,-0.020520676644555657,1,2,-1.3947250741544777,0,Global Investors
1,0,9,11,1,1.3946984022903213,1,2,0.11644932104157865,1,First-Time Buyers
1,0,9,1,0,1.3946984022903213,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,-0.7281302161119941,0,1,-1.9280807430472033,1,First-Time Buyers
1,1,9,27,0,-1.4357397555794327,0,0,0.027556709559457698,0,Global Investors
1,1,9,48,0,0.6870888628228828,0,2,2.1609793851303607,2,Corporate Buyers
1,1,9,8,0,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-1.4357397555794327,0,0,-2.283651188975687,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,1,2,0.6498049899343044,1,First-Time Buyers
1,0,2,40,1,0.6870888628228828,0,2,0.027556709559457698,3,Luxury Investors
1,1,9,27,1,-1.4357397555794327,1,2,0.027556709559457698,0,Global Investors
1,0,9,8,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,0,2,22,1,1.3946984022903213,1,0,0.8275902128985463,0,Global Investors
1,0,5,30,0,0.6870888628228828,0,2,0.027556709559457698,0,Global Investors
1,1,2,5,0,1.3946984022903213,1,0,0.7386976014164254,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,1,2,0.027556709559457698,1,First-Time Buyers
1,0,7,42,0,-0.7281302161119941,0,2,0.027556709559457698,3,Luxury Investors
1,0,5,30,0,-1.4357397555794327,1,0,0.027556709559457698,0,Global Investors
1,1,9,47,0,-0.020520676644555657,1,0,0.027556709559457698,2,Corporate Buyers
1,0,9,37,0,0.6870888628228828,0,2,0.027556709559457698,3,Luxury Investors
1,1,9,48,0,0.6870888628228828,0,2,0.027556709559457698,2,Corporate Buyers
1,0,9,25,0,-1.4357397555794327,0,2,0.027556709559457698,0,Global Investors
1,1,3,9,0,-1.4357397555794327,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-0.7281302161119941,1,2,1.449838493273393,1,First-Time Buyers
1,1,9,8,0,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,0,0,26,0,-1.4357397555794327,1,2,0.027556709559457698,0,Global Investors
1,1,2,22,0,-0.7281302161119941,1,1,1.2720532703091512,0,Global Investors
1,1,9,8,1,-0.020520676644555657,1,0,1.8054089392018768,1,First-Time Buyers
0,0,9,50,0,0.6870888628228828,0,0,0.11644932104157865,2,Corporate Buyers
1,0,9,8,1,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,48,0,-0.7281302161119941,1,2,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,1.3946984022903213,0,2,0.29423454400582055,1,First-Time Buyers
1,0,9,25,0,-0.7281302161119941,0,2,-0.594691570815389,0,Global Investors
1,1,9,37,0,-0.020520676644555657,1,2,0.027556709559457698,3,Luxury Investors
1,0,5,16,0,-0.020520676644555657,0,1,-1.5725102971187195,1,First-Time Buyers
1,0,9,15,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,0,8,12,0,0.6870888628228828,0,0,0.027556709559457698,1,First-Time Buyers
0,1,9,8,0,-0.7281302161119941,0,2,-1.4836176856365986,1,First-Time Buyers
1,0,9,25,1,0.6870888628228828,1,0,1.8054089392018768,0,Global Investors
1,1,6,19,0,0.6870888628228828,0,2,0.5609123784521834,0,Global Investors
1,0,9,8,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,27,0,0.6870888628228828,1,2,0.027556709559457698,0,Global Investors
1,0,9,37,0,-1.4357397555794327,1,2,0.027556709559457698,3,Luxury Investors
1,1,9,8,0,-0.020520676644555657,1,2,0.11644932104157865,1,First-Time Buyers
1,1,9,8,0,0.6870888628228828,1,2,-0.594691570815389,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,1,0,-0.505798959333268,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,11,0,1.3946984022903213,1,1,0.027556709559457698,1,First-Time Buyers
1,0,9,25,0,-0.7281302161119941,0,1,0.027556709559457698,0,Global Investors
1,0,9,8,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,-1.4357397555794327,0,1,-0.32801373636902614,1,First-Time Buyers
1,0,9,11,0,-1.4357397555794327,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,25,0,-1.4357397555794327,1,2,0.027556709559457698,0,Global Investors
1,1,9,1,1,-0.7281302161119941,0,0,0.11644932104157865,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,0,1,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,-1.4357397555794327,0,0,-1.8391881315650824,1,First-Time Buyers
1,1,9,8,1,-1.4357397555794327,1,1,-0.505798959333268,1,First-Time Buyers
1,1,9,8,0,-1.4357397555794327,1,2,2.5165498310588443,1,First-Time Buyers
1,1,0,49,0,-1.4357397555794327,0,0,1.8943015506839977,2,Corporate Buyers
1,0,9,35,0,0.6870888628228828,0,2,0.027556709559457698,3,Luxury Investors
1,1,8,12,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,25,0,1.3946984022903213,0,2,-0.594691570815389,0,Global Investors
1,1,4,18,0,-0.7281302161119941,0,2,0.027556709559457698,0,Global Investors
1,0,9,11,0,1.3946984022903213,0,1,0.027556709559457698,1,First-Time Buyers
1,1,9,50,0,-0.7281302161119941,0,2,0.8275902128985463,2,Corporate Buyers
1,0,9,37,0,-0.7281302161119941,0,0,0.027556709559457698,3,Luxury Investors
0,1,6,2,0,-0.7281302161119941,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-1.4357397555794327,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,1.3946984022903213,1,2,2.694335054023086,1,First-Time Buyers
1,0,9,25,0,1.3946984022903213,1,2,-1.7502955200829615,0,Global Investors
1,0,9,25,0,-0.7281302161119941,0,0,2.2498719966124816,0,Global Investors
1,0,9,53,0,1.3946984022903213,0,2,0.027556709559457698,2,Corporate Buyers
1,1,9,25,1,1.3946984022903213,0,2,0.027556709559457698,0,Global Investors
1,0,9,27,0,-0.020520676644555657,0,2,2.5165498310588443,0,Global Investors
1,0,2,40,0,0.6870888628228828,1,2,0.027556709559457698,3,Luxury Investors
1,1,9,50,0,-0.020520676644555657,0,2,-1.2169398511902356,2,Corporate Buyers
1,0,9,37,1,-1.4357397555794327,0,0,0.027556709559457698,3,Luxury Investors
1,0,9,8,1,1.3946984022903213,0,2,2.694335054023086,1,First-Time Buyers
1,1,9,15,0,0.6870888628228828,1,2,1.360945881791272,1,First-Time Buyers
1,0,9,50,0,-1.4357397555794327,1,0,0.027556709559457698,2,Corporate Buyers
1,0,9,48,0,-1.4357397555794327,1,0,0.027556709559457698,2,Corporate Buyers
1,1,6,33,0,-0.7281302161119941,1,2,-0.32801373636902614,3,Luxury Investors
1,1,9,1,0,-0.7281302161119941,1,2,-1.6614029086008404,1,First-Time Buyers
1,1,9,27,1,-0.7281302161119941,1,2,0.027556709559457698,0,Global Investors
1,1,9,11,0,-1.4357397555794327,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,25,1,1.3946984022903213,0,2,0.027556709559457698,0,Global Investors
1,0,5,3,0,-0.020520676644555657,1,2,-0.23912112488690518,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,25,0,1.3946984022903213,0,0,0.027556709559457698,0,Global Investors
1,0,8,43,0,-1.4357397555794327,0,2,0.9164828243806673,3,Luxury Investors
1,1,9,8,0,0.6870888628228828,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,27,1,1.3946984022903213,1,2,-1.5725102971187195,0,Global Investors
1,1,9,8,0,1.3946984022903213,1,2,2.2498719966124816,1,First-Time Buyers
1,1,9,15,0,-0.020520676644555657,1,1,1.360945881791272,1,First-Time Buyers
1,0,0,49,0,-1.4357397555794327,0,2,0.027556709559457698,2,Corporate Buyers
1,1,6,19,1,0.6870888628228828,0,0,0.027556709559457698,0,Global Investors
1,0,9,8,0,-0.020520676644555657,0,0,-1.2169398511902356,1,First-Time Buyers
1,1,9,50,0,-0.020520676644555657,1,0,0.027556709559457698,2,Corporate Buyers
1,0,5,3,0,1.3946984022903213,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,47,0,-0.7281302161119941,0,0,0.3831271554879415,2,Corporate Buyers
1,0,9,48,0,-0.020520676644555657,0,0,0.7386976014164254,2,Corporate Buyers
1,1,9,8,1,-0.7281302161119941,0,2,1.360945881791272,1,First-Time Buyers
1,1,8,31,0,-1.4357397555794327,0,2,1.449838493273393,0,Global Investors
1,0,6,2,0,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,14,1,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,47,1,-0.7281302161119941,0,0,-1.0391546282259938,2,Corporate Buyers
1,1,9,35,0,-1.4357397555794327,0,0,0.027556709559457698,3,Luxury Investors
1,1,9,8,1,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,0,8,12,1,0.6870888628228828,0,0,1.2720532703091512,1,First-Time Buyers
0,1,7,32,0,0.6870888628228828,1,0,-0.32801373636902614,3,Luxury Investors
1,0,9,37,1,1.3946984022903213,1,2,-2.0169733545293242,3,Luxury Investors
1,0,9,11,1,0.6870888628228828,0,0,1.8054089392018768,1,First-Time Buyers
1,0,4,18,0,0.6870888628228828,0,0,0.027556709559457698,0,Global Investors
1,0,0,41,1,-1.4357397555794327,0,1,0.027556709559457698,3,Luxury Investors
1,1,9,11,0,-1.4357397555794327,1,2,1.2720532703091512,1,First-Time Buyers
1,1,9,11,0,-0.020520676644555657,0,2,-1.2169398511902356,1,First-Time Buyers
1,1,9,48,0,0.6870888628228828,1,0,0.027556709559457698,2,Corporate Buyers
1,0,9,48,0,-1.4357397555794327,1,2,0.027556709559457698,2,Corporate Buyers
1,0,2,0,0,-0.020520676644555657,1,1,0.7386976014164254,1,First-Time Buyers
1,1,9,25,0,-1.4357397555794327,1,0,0.027556709559457698,0,Global Investors
1,1,9,37,1,-0.7281302161119941,0,2,0.027556709559457698,3,Luxury Investors
1,1,9,37,0,-1.4357397555794327,1,2,0.027556709559457698,3,Luxury Investors
1,0,9,53,0,-0.7281302161119941,1,2,0.9164828243806673,2,Corporate Buyers
1,0,9,8,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,27,0,-0.7281302161119941,0,1,0.027556709559457698,0,Global Investors
1,0,2,0,0,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,-0.020520676644555657,0,1,0.027556709559457698,1,First-Time Buyers
1,0,9,11,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,7,32,0,-1.4357397555794327,0,2,0.027556709559457698,3,Luxury Investors
1,1,1,13,0,1.3946984022903213,0,2,0.5609123784521834,1,First-Time Buyers
0,1,5,4,0,-0.7281302161119941,0,0,0.9164828243806673,1,First-Time Buyers
1,1,1,52,0,0.6870888628228828,0,0,0.027556709559457698,2,Corporate Buyers
1,1,9,48,1,1.3946984022903213,1,2,0.027556709559457698,2,Corporate Buyers
1,1,9,25,0,-0.020520676644555657,1,2,0.027556709559457698,0,Global Investors
1,1,9,8,0,-1.4357397555794327,0,0,0.027556709559457698,1,First-Time Buyers
1,1,2,5,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,0,0,44,0,0.6870888628228828,0,2,-2.105865966011445,3,Luxury Investors
1,0,9,8,0,-1.4357397555794327,1,1,0.29423454400582055,1,First-Time Buyers
1,1,9,27,0,1.3946984022903213,1,2,-0.594691570815389,0,Global Investors
0,1,9,8,0,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,25,1,-0.020520676644555657,1,2,-1.0391546282259938,0,Global Investors
1,0,9,47,1,-0.7281302161119941,0,1,0.027556709559457698,2,Corporate Buyers
1,0,9,8,0,-0.020520676644555657,0,2,-1.9280807430472033,1,First-Time Buyers
1,1,9,11,0,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,1,0,0.027556709559457698,1,First-Time Buyers
1,0,6,23,0,1.3946984022903213,1,2,0.027556709559457698,0,Global Investors
0,1,8,43,1,-0.7281302161119941,1,2,0.027556709559457698,3,Luxury Investors
1,1,9,37,0,-1.4357397555794327,1,2,0.027556709559457698,3,Luxury Investors
1,0,9,1,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,0,1,-1.3058324626723565,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,0,2,2.5165498310588443,1,First-Time Buyers
1,1,9,50,0,1.3946984022903213,0,0,1.716516327719756,2,Corporate Buyers
1,0,9,37,1,1.3946984022903213,1,2,-0.505798959333268,3,Luxury Investors
1,1,9,37,0,-0.020520676644555657,0,0,2.6054424425409652,3,Luxury Investors
0,1,9,50,0,-1.4357397555794327,1,2,0.027556709559457698,2,Corporate Buyers
1,0,8,12,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,-1.4357397555794327,0,2,-1.1280472397081147,1,First-Time Buyers
1,0,9,11,1,1.3946984022903213,0,0,2.2498719966124816,1,First-Time Buyers
1,0,9,1,0,1.3946984022903213,0,2,-1.4836176856365986,1,First-Time Buyers
1,0,9,8,1,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,27,0,-0.7281302161119941,1,2,0.027556709559457698,0,Global Investors
1,1,9,37,1,-0.020520676644555657,0,2,0.027556709559457698,3,Luxury Investors
1,0,9,8,1,-1.4357397555794327,0,2,2.4276572195767234,1,First-Time Buyers
1,0,7,24,1,1.3946984022903213,1,1,0.027556709559457698,0,Global Investors
1,0,9,8,0,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,25,0,0.6870888628228828,1,0,0.027556709559457698,0,Global Investors
1,1,9,37,0,-1.4357397555794327,0,2,0.027556709559457698,3,Luxury Investors
1,0,9,8,0,0.6870888628228828,1,1,-2.283651188975687,1,First-Time Buyers
1,1,9,14,0,-1.4357397555794327,1,2,-0.505798959333268,1,First-Time Buyers
1,0,9,1,1,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,11,0,-0.7281302161119941,1,0,1.9831941621661187,1,First-Time Buyers
1,1,9,1,0,-0.7281302161119941,1,2,-2.105865966011445,1,First-Time Buyers
1,0,9,15,1,0.6870888628228828,0,1,-0.68358418229751,1,First-Time Buyers
1,1,9,25,0,1.3946984022903213,0,2,-2.0169733545293242,0,Global Investors
1,1,9,8,1,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,48,0,-0.020520676644555657,0,2,-0.68358418229751,2,Corporate Buyers
1,1,0,26,0,-1.4357397555794327,1,0,0.027556709559457698,0,Global Investors
1,0,7,46,0,-0.020520676644555657,0,0,-0.8613694052617519,2,Corporate Buyers
1,0,9,25,1,0.6870888628228828,0,0,-1.9280807430472033,0,Global Investors
1,1,9,1,1,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,15,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,48,0,1.3946984022903213,1,0,1.2720532703091512,2,Corporate Buyers
1,1,9,8,0,1.3946984022903213,0,2,-0.594691570815389,1,First-Time Buyers
1,0,9,50,0,0.6870888628228828,0,0,0.027556709559457698,2,Corporate Buyers
1,1,2,0,1,-0.7281302161119941,0,2,2.3387646080946025,1,First-Time Buyers
1,0,9,8,1,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,25,1,-1.4357397555794327,1,2,0.027556709559457698,0,Global Investors
1,1,9,14,0,-0.7281302161119941,1,2,0.027556709559457698,1,First-Time Buyers
1,1,2,0,1,-0.020520676644555657,1,2,-2.105865966011445,1,First-Time Buyers
1,1,9,8,1,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-0.020520676644555657,1,2,0.027556709559457698,1,First-Time Buyers
1,0,1,52,0,-0.020520676644555657,1,0,0.20534193252369962,2,Corporate Buyers
1,0,7,24,0,-1.4357397555794327,0,2,0.027556709559457698,0,Global Investors
1,1,9,27,1,-1.4357397555794327,0,2,0.027556709559457698,0,Global Investors
1,1,8,43,0,-0.020520676644555657,0,2,0.027556709559457698,3,Luxury Investors
1,0,5,16,0,-0.7281302161119941,1,0,0.027556709559457698,1,First-Time Buyers
1,1,7,42,0,1.3946984022903213,1,0,-2.105865966011445,3,Luxury Investors
1,0,9,25,0,-1.4357397555794327,1,2,-1.7502955200829615,0,Global Investors
1,0,9,8,1,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,25,0,1.3946984022903213,0,2,2.5165498310588443,0,Global Investors
1,0,2,22,1,-1.4357397555794327,0,2,-1.2169398511902356,0,Global Investors
1,1,9,25,0,-0.7281302161119941,0,0,-1.0391546282259938,0,Global Investors
1,0,9,8,0,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,0.6870888628228828,1,0,-0.41690634785114705,1,First-Time Buyers
1,1,9,8,1,-0.7281302161119941,0,0,-2.4614364119399292,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,0,0,-1.8391881315650824,1,First-Time Buyers
1,0,1,7,0,-0.7281302161119941,1,2,-2.194758577493566,1,First-Time Buyers
1,0,9,25,1,1.3946984022903213,0,2,0.027556709559457698,0,Global Investors
1,1,5,3,1,-0.020520676644555657,1,2,0.8275902128985463,1,First-Time Buyers
1,1,9,1,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,4,18,0,-0.7281302161119941,0,2,0.027556709559457698,0,Global Investors
1,1,9,8,0,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,25,0,-0.020520676644555657,1,2,0.027556709559457698,0,Global Investors
1,0,9,25,0,0.6870888628228828,0,2,0.027556709559457698,0,Global Investors
1,1,2,0,0,-1.4357397555794327,0,1,-2.194758577493566,1,First-Time Buyers
1,1,9,14,0,-0.7281302161119941,1,1,0.027556709559457698,1,First-Time Buyers
1,0,9,47,0,0.6870888628228828,0,1,2.1609793851303607,2,Corporate Buyers
1,0,9,8,1,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,14,0,1.3946984022903213,0,2,-2.639221634904171,1,First-Time Buyers
1,0,8,12,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,11,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,1,0,-1.7502955200829615,1,First-Time Buyers
1,1,9,25,0,-0.7281302161119941,0,0,1.360945881791272,0,Global Investors
1,0,9,1,0,0.6870888628228828,0,2,1.0053754358627882,1,First-Time Buyers
1,0,9,27,0,-1.4357397555794327,0,0,0.027556709559457698,0,Global Investors
1,1,9,11,0,-0.7281302161119941,0,2,2.4276572195767234,1,First-Time Buyers
1,1,9,48,0,0.6870888628228828,0,0,0.11644932104157865,2,Corporate Buyers
1,1,9,37,1,-1.4357397555794327,1,2,0.027556709559457698,3,Luxury Investors
0,1,2,40,1,1.3946984022903213,1,2,-1.3058324626723565,3,Luxury Investors
1,0,9,1,0,-0.7281302161119941,1,2,0.027556709559457698,1,First-Time Buyers
1,1,6,39,1,-0.7281302161119941,1,2,-1.9280807430472033,3,Luxury Investors
1,1,1,13,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,1.3946984022903213,0,2,1.18316065882703,1,First-Time Buyers
1,0,9,47,0,1.3946984022903213,1,0,0.027556709559457698,2,Corporate Buyers
1,1,9,11,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,1,2,-0.68358418229751,1,First-Time Buyers
1,1,9,8,1,-1.4357397555794327,0,2,-1.8391881315650824,1,First-Time Buyers
1,0,2,5,0,1.3946984022903213,1,2,-2.283651188975687,1,First-Time Buyers
1,1,9,8,0,-1.4357397555794327,0,0,1.18316065882703,1,First-Time Buyers
1,0,2,22,0,1.3946984022903213,0,2,-2.0169733545293242,0,Global Investors
1,0,9,14,0,-1.4357397555794327,0,0,-2.639221634904171,1,First-Time Buyers
1,1,9,8,0,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,0,4,28,0,0.6870888628228828,0,2,-2.372543800457808,0,Global Investors
1,1,9,8,1,0.6870888628228828,1,2,-2.372543800457808,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,1,0,-1.4357397555794327,1,2,-1.1280472397081147,1,First-Time Buyers
1,0,9,11,1,0.6870888628228828,1,2,0.29423454400582055,1,First-Time Buyers
1,0,9,25,1,-0.7281302161119941,0,0,0.027556709559457698,0,Global Investors
1,1,9,48,0,0.6870888628228828,0,2,0.11644932104157865,2,Corporate Buyers
1,0,9,53,0,0.6870888628228828,0,2,0.027556709559457698,2,Corporate Buyers
1,1,9,27,1,1.3946984022903213,1,1,0.027556709559457698,0,Global Investors
1,1,9,37,0,-0.7281302161119941,0,2,-1.7502955200829615,3,Luxury Investors
1,1,9,48,0,0.6870888628228828,0,2,-1.6614029086008404,2,Corporate Buyers
1,1,9,11,0,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-0.7281302161119941,0,2,1.449838493273393,1,First-Time Buyers
1,0,8,43,0,-1.4357397555794327,1,2,-2.105865966011445,3,Luxury Investors
1,1,9,8,0,1.3946984022903213,0,1,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,-0.7281302161119941,0,0,1.449838493273393,1,First-Time Buyers
1,0,2,5,0,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,48,0,0.6870888628228828,0,2,-0.7724767937796309,2,Corporate Buyers
1,0,9,11,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,1,0,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,1,0,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,0,8,51,1,0.6870888628228828,1,2,0.027556709559457698,2,Corporate Buyers
1,1,9,25,0,-1.4357397555794327,1,0,0.027556709559457698,0,Global Investors
1,0,9,37,0,-0.020520676644555657,0,0,1.538731104755514,3,Luxury Investors
1,0,9,25,1,0.6870888628228828,1,2,-1.2169398511902356,0,Global Investors
1,0,9,8,0,-1.4357397555794327,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-0.020520676644555657,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,11,0,-1.4357397555794327,0,2,1.9831941621661187,1,First-Time Buyers
1,1,9,48,1,1.3946984022903213,1,2,-1.9280807430472033,2,Corporate Buyers
1,1,9,8,0,-0.020520676644555657,1,0,0.6498049899343044,1,First-Time Buyers
1,0,2,0,0,-0.7281302161119941,0,0,2.4276572195767234,1,First-Time Buyers
1,0,9,25,1,-0.7281302161119941,0,2,1.18316065882703,0,Global Investors
1,0,9,1,0,-0.020520676644555657,0,0,-0.505798959333268,1,First-Time Buyers
1,0,9,8,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,25,0,1.3946984022903213,0,0,0.027556709559457698,0,Global Investors
1,1,9,47,1,1.3946984022903213,0,2,-0.41690634785114705,2,Corporate Buyers
1,0,9,1,0,-0.020520676644555657,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-0.7281302161119941,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,1.3946984022903213,1,0,1.2720532703091512,1,First-Time Buyers
1,1,9,8,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
0,0,9,8,1,0.6870888628228828,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,1.3946984022903213,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,25,0,-1.4357397555794327,0,2,0.027556709559457698,0,Global Investors
1,1,9,8,1,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,-0.7281302161119941,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,48,0,-0.020520676644555657,0,1,-0.505798959333268,2,Corporate Buyers
1,0,9,8,1,0.6870888628228828,0,0,1.8054089392018768,1,First-Time Buyers
1,1,9,8,1,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,-1.4357397555794327,0,0,-2.55032902342205,1,First-Time Buyers
1,1,9,53,0,-1.4357397555794327,1,0,0.027556709559457698,2,Corporate Buyers
1,1,8,12,0,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,11,0,-0.020520676644555657,1,2,0.4720197669700625,1,First-Time Buyers
1,0,8,31,1,-1.4357397555794327,1,2,-2.194758577493566,0,Global Investors
1,1,9,8,0,1.3946984022903213,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,47,0,0.6870888628228828,0,0,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,-0.7281302161119941,1,0,-1.9280807430472033,1,First-Time Buyers
1,1,4,34,0,-1.4357397555794327,1,2,0.027556709559457698,3,Luxury Investors
1,1,2,0,0,1.3946984022903213,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,-1.4357397555794327,1,2,-0.7724767937796309,1,First-Time Buyers
1,0,9,15,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,0,49,0,-1.4357397555794327,1,0,2.694335054023086,2,Corporate Buyers
1,0,9,8,1,-0.7281302161119941,0,0,-0.9502620167438728,1,First-Time Buyers
1,1,9,48,0,0.6870888628228828,0,2,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,0.6870888628228828,1,2,2.4276572195767234,1,First-Time Buyers
1,1,9,47,0,-0.7281302161119941,1,2,0.027556709559457698,2,Corporate Buyers
1,0,2,22,1,-0.7281302161119941,1,2,-2.4614364119399292,0,Global Investors
1,0,9,11,1,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,27,0,-0.020520676644555657,0,0,2.2498719966124816,0,Global Investors
1,1,9,8,0,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,48,0,0.6870888628228828,1,2,1.449838493273393,2,Corporate Buyers
1,1,9,8,0,1.3946984022903213,0,0,0.6498049899343044,1,First-Time Buyers
1,0,9,8,1,0.6870888628228828,0,2,-2.4614364119399292,1,First-Time Buyers
1,1,1,52,0,-0.020520676644555657,0,0,0.027556709559457698,2,Corporate Buyers
1,1,6,19,1,-1.4357397555794327,1,0,0.027556709559457698,0,Global Investors
1,0,9,53,0,-0.020520676644555657,1,2,0.027556709559457698,2,Corporate Buyers
1,1,9,8,1,1.3946984022903213,1,2,-1.1280472397081147,1,First-Time Buyers
1,1,9,47,1,1.3946984022903213,1,2,0.027556709559457698,2,Corporate Buyers
